"BehaviorSpace results (NetLogo 6.2.2)"
"multifirm_baseline.nlogo"
"1-and-2-layer-vary-primary-prod-capacity"
"07/04/2022 23:09:29:635 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","10","0","10"
"[run number]","setup-structure","primary-good-prod-function","max-prod-capacity-per-capita","alpha","layoff-probability","n-firms","index-in-use","firm-competency","transactions-per-month","n-households","mean-new-agreements-per-month","fix-n-framework-agreements?","firm-memory-constant","framework-duration","[step]","unemployment-rate","mean-consumer-demand-not-satisfied","mean-firm-demand-not-satisfied","total-sales","mean-cg-price","mean-pg-price","sd-cg-price","sd-pg-price","mean-current-profit-all-firms","mean-lifetime-profit-all-firms","turnover-rate","bankrupt-firms","mean-age","mean-inventories","household-wealth-concentration","household-wealth-variance","household-wealth-range","gini-coefficient"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","32","0.8200000000000001","0.5456680971656325","0","49.999999999999986","16.813999068040417","16.813999068040417","0.204273692561583","0.204273692561583","25.840729555408696","591.1667637992085","0","0","32","0","0.003654061816854231","8203.879829157851","449.23461143180464","0.3657443798311002"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","37","0.69","0.010554947724905032","<RuntimePrimitiveException>","150.1073398315824","12.152160335198296","12.152160335198296","0.27685733872523954","0.27685733872523954","60.38460213071999","2408.4198718050006","0.03333333333333333","20","28.1","4.517797456270074","0.018885447941623317","83305.65605854985","1660.2722578799196","0.9037395227751697"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","33","0.8200000000000001","0.534934772749341","0","49.999999999999986","17.009243365131304","17.009243365131304","0.2354639855042045","0.2354639855042045","26.18066027545935","617.3474240746679","0","0","33","0","0.0037859243514434503","8858.618230120503","462.52675094862457","0.37829001457369094"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","38","0.6719999999999999","0.009626538596402012","<RuntimePrimitiveException>","148.8697759899799","12.149853308405767","12.149853308405767","0.25360230628816344","0.25360230628816344","62.10607501458758","2462.365030749452","0.03333333333333333","21","28.966666666666665","4.726100418387281","0.019035414769956398","84018.97321792657","1692.6910539726655","0.9045378609226835"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","39","0.6839999999999999","0.009775720597643306","<RuntimePrimitiveException>","153.40813852562815","12.021095299544742","12.021095299544742","0.24490129700602237","0.24490129700602237","61.016374979471856","2392.6036111209196","0.03333333333333333","22","28.7","4.389295272069527","0.019153904970987037","84653.10164986193","1688.3251888336335","0.9051748852955719"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","34","0.8200000000000001","0.5245205253406464","0","49.999999999999986","17.351017891760634","17.351017891760634","0.3361972700468835","0.3361972700468835","26.768427878284765","644.1158519529529","0","0","34","0","0.0039373126551937795","9610.272811166658","482.73691644989674","0.3909114202297155"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","40","0.6619999999999999","0.010509851073874055","<RuntimePrimitiveException>","150.99278231139678","11.972773442796706","11.972773442796706","0.24579207928504834","0.24579207928504834","64.6689459518327","2442.7031046689153","0.06666666666666667","24","29.366666666666667","4.472511937782548","0.01928095016764863","85208.09262610241","1692.8805007945773","0.9059065659502916"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","35","0.8200000000000001","0.5121377726060927","0","49.999999999999986","17.662678497734653","17.662678497734653","0.3183665993077571","0.3183665993077571","27.305529614932706","671.4213815678855","0","0","35","0","0.004094808236308211","10392.29738657319","503.2699271358284","0.405583581567476"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","41","0.644","0.008472843179817493","<RuntimePrimitiveException>","151.90814002450074","11.902950428120318","11.902950428120318","0.20010639394139884","0.20010639394139884","64.75966053679214","2494.2373055456997","0.1","27","29.8","4.293529142582326","0.019477947765782218","86103.7501218422","1730.7143971351468","0.9069434240460867"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","36","0.8200000000000001","0.4968159286394502","0","49.999999999999986","17.92796586835976","17.92796586835976","0.3615390693791609","0.3615390693791609","27.770054926858265","699.1914364947437","0","0","36","0","0.004276797704662881","11295.990221973838","523.9847069875244","0.420217886915482"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","42","0.6579999999999999","0.00825662555488887","<RuntimePrimitiveException>","150.92652775396712","11.817267489060407","11.817267489060407","0.20979123401691874","0.20979123401691874","59.463471153726324","2468.8090196740372","0.03333333333333333","28","29.433333333333334","4.239642379911602","0.019654592847755042","87035.52600575992","1784.4737270566218","0.9078077944978418"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","43","0.646","0.009213838723254967","<RuntimePrimitiveException>","160.15389035224672","11.759577268191334","11.759577268191334","0.26091366334740335","0.26091366334740335","64.6396307728799","2306.033483768701","0.1","31","27.533333333333335","4.544233746756734","0.01984169663641144","87920.75294525574","1794.9811486679714","0.9088898349293961"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","37","0.8200000000000001","0.4884221793677083","0","49.999999999999986","18.17374072294916","18.17374072294916","0.3210573818461769","0.3210573818461769","28.204509446049816","727.3959459407936","0","0","37","0","0.00443671022203604","12090.338227486809","545.3658547261274","0.43344666742661775"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","44","0.65","0.010848625003995629","<RuntimePrimitiveException>","151.31484001715353","11.708043725367926","11.708043725367926","0.26341692238935005","0.26341692238935005","65.59267242050393","2361.5454834046427","0.03333333333333333","32","28.4","4.704328718604779","0.020049771719583585","88986.82804602943","1772.0677156320687","0.9099901890570778"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","38","0.8200000000000001","0.4778307681729549","0","49.999999999999986","18.511065361740812","18.511065361740812","0.3434572069723532","0.3434572069723532","28.78518304034746","756.181128981141","0","0","38","0","0.004630831784942761","13054.50593165284","571.8203098673077","0.44771676201546917"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","45","0.6599999999999999","0.011502094638710618","<RuntimePrimitiveException>","152.33924625698845","11.676316724049395","11.676316724049395","0.2621874779305015","0.2621874779305015","61.752161405679004","2411.2429190715","0.06666666666666667","34","29.066666666666666","4.401526017863272","0.020272418417712303","90116.42363594331","1776.1154079133228","0.9109840049757283"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","39","0.8200000000000001","0.46620639817141746","0","49.999999999999986","18.851037857103453","18.851037857103453","0.3121184568239749","0.3121184568239749","29.370569139599247","785.5516981207401","0","0","39","0","0.004832112425365944","14054.309974027865","597.8040510096808","0.4621723355167777"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","46","0.654","0.015040714371359145","<RuntimePrimitiveException>","151.4011469977169","11.61148214978426","11.61148214978426","0.2332037237040051","0.2332037237040051","61.55011973872944","2463.802420616871","0.06666666666666667","36","29.7","4.041835796632805","0.020508968221718604","91276.48200100352","1812.8927240399735","0.9120724375432967"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","40","0.8200000000000001","0.4527479579716013","0","49.999999999999986","19.16914190835298","19.16914190835298","0.27742531979537877","0.27742531979537877","29.92268511101347","815.4743832317537","0","0","40","0","0.00501997901173526","14987.7196180308","620.2922719694295","0.4750519046483228"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","47","0.61","0.014604376201941683","<RuntimePrimitiveException>","150.46152627523546","11.611750912160037","11.611750912160037","0.22982982697360432","0.22982982697360432","66.40195191935773","2514.6675261819373","0.1","39","30.266666666666666","4.235590588315382","0.020794828526948323","92549.94794087386","1813.4463601489028","0.9133156687841317"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","48","0.606","0.008912803748940205","<RuntimePrimitiveException>","153.19582163374167","11.569686186796467","11.569686186796467","0.2169680836932458","0.2169680836932458","62.14245829946587","2566.736777639883","0.03333333333333333","40","31.066666666666666","4.913194239069914","0.02105450230590318","93858.27120319814","1808.5233919086559","0.9144161677008955"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","41","0.8200000000000001","0.4448825920776813","0","49.999999999999986","19.54011010108072","19.54011010108072","0.35232107679467783","0.35232107679467783","30.558041085370686","846.0324243171243","0","0","41","0","0.005236334153947038","16062.592965631644","646.1217101870286","0.4886756671183159"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","49","0.622","0.008591531133537656","<RuntimePrimitiveException>","155.06803576021562","11.592691901098213","11.592691901098213","0.20238011310678602","0.20238011310678602","74.1143306841174","2620.1504088089623","0.13333333333333333","44","31.533333333333335","4.525923729319236","0.02131154824531763","95164.99256144863","1852.226303391159","0.915397325119794"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","42","0.8200000000000001","0.4312927677276692","0","49.999999999999986","19.897324439359046","19.897324439359046","0.32547381723455593","0.32547381723455593","31.179414822492408","877.2118391396168","0","0","42","0","0.005451571621509089","17132.203988072604","672.3842146014581","0.5034263429861165"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","50","0.656","0.008483934712999295","<RuntimePrimitiveException>","150.25378189143345","11.592828426026497","11.592828426026497","0.17717517763838492","0.17717517763838492","58.73311111481535","2675.5942751496214","0.03333333333333333","45","32.43333333333333","4.695568553302712","0.02161838552248417","96803.07827136782","1938.389727067942","0.9165767553066435"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","43","0.8200000000000001","0.42460068821783753","0","49.999999999999986","20.12216375029614","20.12216375029614","0.2738916148305838","0.2738916148305838","31.565996523904087","908.7778356635207","0","0","43","0","0.005684890275822631","18291.520341657473","696.0540364195951","0.5176213172979218"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","51","0.638","0.015901218544738867","<RuntimePrimitiveException>","149.757170883132","11.57766484309891","11.57766484309891","0.17229612343672074","0.17229612343672074","57.06783955071994","2726.478778738246","0.03333333333333333","46","33.233333333333334","4.985236782960865","0.02194549949702266","98363.08640794503","2056.174926952311","0.9175759226538418"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","44","0.8200000000000001","0.41310778220493505","0","49.999999999999986","20.485013694112","20.485013694112","0.35530761685966833","0.35530761685966833","32.19899337691758","940.976829040438","0","0","44","0","0.005914371390090499","19432.170405852205","694.0594154323627","0.5318328143052404"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","52","0.646","0.010687374513632256","<RuntimePrimitiveException>","148.67156588686106","11.60131738269497","11.60131738269497","0.18957266804185127","0.18957266804185127","57.33857195325715","2780.506316389133","0.03333333333333333","47","34.13333333333333","5.044380871952547","0.022314824001482467","100223.58089388315","2209.859511346655","0.9187051324289339"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","53","0.63","0.012162948287446356","<RuntimePrimitiveException>","160.52395272147993","11.599696982417033","11.599696982417033","0.20312980218734558","0.20312980218734558","73.14793654553289","2817.426582346028","0.2","53","33.96666666666667","4.5988908526981245","0.022591769627768255","101540.39852117677","2233.4086344292746","0.9196889431383553"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","45","0.8200000000000001","0.4036406806327055","0","49.999999999999986","20.825731601762694","20.825731601762694","0.3115293833212471","0.3115293833212471","32.782433105980914","973.7592621464194","0","0","45","0","0.006164605717581274","20675.88036426263","710.336159855309","0.5451408534355147"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","54","0.64","0.007796950431857102","<RuntimePrimitiveException>","148.01167369296485","11.614747593581258","11.614747593581258","0.20700634020089276","0.20700634020089276","65.83283960476678","2867.778580754641","0.06666666666666667","55","34.63333333333333","4.886651904316009","0.022977971513941303","103514.6751028425","2400.1353535403164","0.920678571996844"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","46","0.8200000000000001","0.3945953279955384","0","49.999999999999986","21.281500397481906","21.281500397481906","0.34380212804131305","0.34380212804131305","33.571722449049304","1007.3309845954683","0","0","46","0","0.006408355736287297","21887.836202406375","736.6920477162719","0.5588804125389428"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","55","0.6579999999999999","0.011263659412980916","<RuntimePrimitiveException>","149.8102892136538","11.551681654601778","11.551681654601778","0.18669170022513082","0.18669170022513082","69.91037640416978","2921.4807661155182","0.03333333333333333","56","35.46666666666667","4.7942146248953765","0.02334186470274324","105408.17884926466","2478.614243845855","0.9217923364766081"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","47","0.8200000000000001","0.38012812500932863","0","49.999999999999986","21.629603099479784","21.629603099479784","0.3591530470619542","0.3591530470619542","34.16074292629949","1041.491727521768","0","0","47","0","0.00667625492450953","23219.510191992984","743.4252098860832","0.5720659523599605"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","56","0.652","0.009191290989848172","<RuntimePrimitiveException>","147.24103282873816","11.514170265632998","11.514170265632998","0.21347957040260374","0.21347957040260374","56.95092406014587","2974.57018222231","0","56","36.46666666666667","5.052846863937439","0.02368347335816469","107067.41546663335","2563.3461410573486","0.9227305865152642"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","48","0.8200000000000001","0.3731861093983435","0","49.999999999999986","21.925052500810295","21.925052500810295","0.3457481116298797","0.3457481116298797","34.67134489476847","1076.1630724165368","0","0","48","0","0.006951222275798948","24586.455787850944","769.1960091509609","0.5862370670235844"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","57","0.642","0.007819684523773601","<RuntimePrimitiveException>","146.5704753627966","11.483428559510475","11.483428559510475","0.20956174769468847","0.20956174769468847","67.4406727117986","3025.7860716866585","0.13333333333333333","60","36.9","4.6712316071910385","0.024073756938249768","108969.69391194849","2659.6481963336396","0.9238528132006547"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","49","0.8200000000000001","0.36215043689318605","0","49.999999999999986","22.26766626352104","22.26766626352104","0.3185040075070022","0.3185040075070022","35.2573564497575","1111.4204288662943","0","0","49","0","0.007218809217586573","25916.828161319685","790.0933964113897","0.6000387753762768"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","58","0.6619999999999999","0.012198136572641618","<RuntimePrimitiveException>","147.73822053416245","11.348430066315434","11.348430066315434","0.2399686305355434","0.2399686305355434","59.757632274389564","3079.1831546245508","0.03333333333333333","61","37.733333333333334","4.4888133047847845","0.024479578298821948","111046.84108629299","2766.0573933517126","0.9248670346564885"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","59","0.636","0.013299475204722331","<RuntimePrimitiveException>","156.8163678015297","11.355769737090329","11.355769737090329","0.2555122909625199","0.2555122909625199","65.07093396936259","3087.998602873015","0.13333333333333333","65","37.46666666666667","4.593205049877048","0.024772634616248405","112403.40403219423","2808.7527719942136","0.925748116131311"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","50","0.8200000000000001","0.35195148663296133","0","49.999999999999986","22.676615844532744","22.676615844532744","0.2897136629309646","0.2897136629309646","35.9504870978734","1147.3709159641674","0","0","50","0","0.007522243078328427","27425.208327033004","819.3232283104416","0.6150748502756547"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","60","0.656","0.014810821612527766","<RuntimePrimitiveException>","150.79584306831106","11.286782071226456","11.286782071226456","0.29317356048359533","0.29317356048359533","59.63463025374712","3137.041023467181","0.03333333333333333","66","38.233333333333334","4.50418673715571","0.02511989468742275","114226.82373978061","2923.6924189948945","0.9264950290968643"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","51","0.8200000000000001","0.33869375917289074","0","49.999999999999986","23.178784500045918","23.178784500045918","0.3080054472232083","0.3080054472232083","36.80999957187521","1184.180915536043","0","0","51","0","0.007830004307831227","28955.50087153235","824.4490335207119","0.628894232412218"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","61","0.648","0.020262402129479502","<RuntimePrimitiveException>","160.2064161331915","11.303240259866907","11.303240259866907","0.2338618484169623","0.2338618484169623","65.09420879578026","3032.4536479082353","0.13333333333333333","70","36.86666666666667","4.13059245931323","0.025406427345208194","115607.24572624911","2939.194794376923","0.927242362699886"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","52","0.8200000000000001","0.330184414373835","0","49.999999999999986","23.49165936480301","23.49165936480301","0.2679828772074658","0.2679828772074658","37.34756278428677","1221.5284783203294","0","0","52","0","0.008134349308076048","30468.961779543002","824.6148321536248","0.6432053739690464"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","62","0.638","0.024845684975207054","<RuntimePrimitiveException>","145.239501406485","11.354350423901556","11.354350423901556","0.2349191486918454","0.2349191486918454","63.89213370462896","3084.0930501059006","0.03333333333333333","71","37.63333333333333","4.087610649567847","0.0257802591367344","117450.28419825202","3021.220206055746","0.9282012075758583"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","53","0.8200000000000001","0.32080397658325455","0","49.999999999999986","23.873426372251927","23.873426372251927","0.306826614356149","0.306826614356149","38.002888355316905","1259.5313666756463","0","0","53","0","0.008510739763742269","32340.55095468667","852.9732496001154","0.6594420385889013"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","63","0.634","0.019903026384372174","<RuntimePrimitiveException>","148.88889554485252","11.394333052361752","11.394333052361752","0.2296538373355094","0.2296538373355094","62.35101829491866","3132.624392632862","0.1","74","38.2","4.147556560409947","0.026143744256458358","119213.38728508515","3089.9372439097574","0.92905534603099"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","64","0.648","0.02096467679691455","<RuntimePrimitiveException>","144.49804162142425","11.35207334143134","11.35207334143134","0.23210639268555028","0.23210639268555028","58.395887018562796","3183.5005061881725","0.03333333333333333","75","39.03333333333333","4.210897681853036","0.02651785999552609","121140.59386313273","3196.684916597077","0.9298983824396494"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","54","0.8200000000000001","0.3079390887353045","0","49.999999999999986","24.317528187830078","24.317528187830078","0.3468520734184132","0.3468520734184132","38.75663732003742","1298.288003995684","0","0","54","0","0.008859989541319507","34077.383867000106","881.6282710530218","0.6733406262087729"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","65","0.6639999999999999","0.018308489351202693","<RuntimePrimitiveException>","162.40128315337333","11.284803288455139","11.284803288455139","0.21001797596179744","0.21001797596179744","65.06795107622892","3059.055530158766","0.13333333333333333","79","37.166666666666664","4.021855909162918","0.026735577227172912","122282.59863081049","3236.458387305","0.9304623693858189"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","55","0.8200000000000001","0.2966003608834742","0","49.999999999999986","24.72642003496286","24.72642003496286","0.26094307704266473","0.26094307704266473","39.46093600832258","1337.748940004006","0","0","55","0","0.009176291042140435","35651.01564768544","910.763857643082","0.6862658079757551"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","66","0.65","0.016512095938537925","<RuntimePrimitiveException>","149.8431152455611","11.178024748777728","11.178024748777728","0.23854051852357835","0.23854051852357835","57.21871277971076","3105.8021349493497","0.06666666666666667","81","37.86666666666667","4.315973033851909","0.027111297185612806","124087.88368924284","3331.145519122277","0.9312592184701571"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","56","0.8200000000000001","0.2912573822678943","0","49.999999999999986","25.01636260196755","25.01636260196755","0.29894570721259744","0.29894570721259744","39.95373962515126","1377.7026796291577","0","0","56","0","0.009538616718940202","37453.1118379635","940.3233256929317","0.6999141215652436"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","67","0.6599999999999999","0.016174023220532276","<RuntimePrimitiveException>","144.45767810851052","11.137768792727748","11.137768792727748","0.24165322884187748","0.24165322884187748","58.910127426514904","3155.217759294083","0.03333333333333333","82","38.733333333333334","4.324727817629435","0.027541025284166697","126276.12084807157","3437.827437986402","0.9320970530731751"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","57","0.8200000000000001","0.27855975319960785","0","49.999999999999986","25.595685047154863","25.595685047154863","0.4050492336134111","0.4050492336134111","40.93653416546761","1418.639213794625","0","0","57","0","0.00988515767445743","39177.06543153797","970.4103973026556","0.7134744740184455"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","68","0.6619999999999999","0.017292918626002414","<RuntimePrimitiveException>","143.7593829190578","11.145472719473531","11.145472719473531","0.2248967964036145","0.2248967964036145","61.74011699399771","3201.8729779906016","0.1","85","39.266666666666666","4.0630662500909285","0.02793318372272634","128248.96137925224","3523.814124400909","0.9329533798009657"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","69","0.656","0.022630987358748182","<RuntimePrimitiveException>","147.34156779950038","11.056831993054422","11.056831993054422","0.2452859246633579","0.2452859246633579","63.1584619046014","3248.144108687329","0.06666666666666667","87","39.93333333333333","3.9593293975772768","0.028384034127407608","130493.02423885674","3628.8515632807926","0.9338462873929345"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","58","0.8200000000000001","0.2691070341469821","0","49.999999999999986","26.090567944720483","26.090567944720483","0.4408903956750252","0.4408903956750252","41.782783970924356","1460.4219977655493","0","0","58","0","0.010238735127802831","40936.444709114796","1001.6729557044247","0.7268745712832809"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","70","0.6","0.01806837942178641","<RuntimePrimitiveException>","152.89967050284577","11.050310736751586","11.050310736751586","0.2211846044054826","0.2211846044054826","73.57343358069124","3087.3781423652413","0.16666666666666666","92","37.93333333333333","3.712580019747656","0.02866373736548319","131621.53321501712","3679.916219200119","0.9344426024621901"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","59","0.8200000000000001","0.2620075714643292","0","49.999999999999986","26.479229610288236","26.479229610288236","0.4593539057953409","0.4593539057953409","42.4450676510305","1502.86706541658","0","0","59","0","0.010608619129000291","42776.90603245855","1033.8531224240298","0.740737225367208"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","71","0.608","0.01787342124261097","<RuntimePrimitiveException>","143.88055964103106","11.051882621739543","11.051882621739543","0.23667475476182845","0.23667475476182845","59.23746405696202","3137.948833553224","0","92","38.93333333333333","4.549894698379955","0.029009917920585594","133442.5148437285","3756.708909023384","0.9351375326317442"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","60","0.8200000000000001","0.2545827170580837","0","49.999999999999986","26.727511420072087","26.727511420072087","0.3926126566814552","0.3926126566814552","42.87961184222812","1545.746677258808","0","0","60","0","0.010974239900515369","44596.61777991061","1033.5972183393885","0.7531637994069487"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","72","0.62","0.02020893889259552","<RuntimePrimitiveException>","142.73299410221503","11.067504102297734","11.067504102297734","0.22003821766011233","0.22003821766011233","61.543531204204854","3186.359603222887","0.06666666666666667","94","39.7","4.493204622519238","0.02939558826290064","135400.6935342233","3882.2823737508165","0.935725864835359"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","73","0.648","0.01893990142710974","<RuntimePrimitiveException>","143.11414408361682","11.054267073595462","11.054267073595462","0.17096586376598527","0.17096586376598527","56.220850308347785","3063.833054596107","0.06666666666666667","96","38.13333333333333","4.044636799965272","0.02968304176171584","136909.0756589779","3951.6119455221346","0.9361858555635414"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","61","0.8200000000000001","0.24060550064604228","0","49.999999999999986","27.244239181482843","27.244239181482843","0.470033364087361","0.470033364087361","43.74390290584142","1589.4905801646496","0","0","61","0","0.011377436131466433","46602.46469528234","1052.3476356259544","0.7662857244868597"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","74","0.644","0.011076164137253408","<RuntimePrimitiveException>","140.7846784446718","11.000370646441315","11.000370646441315","0.22031563818186442","0.22031563818186442","61.204409810838065","3102.38626466666","0.06666666666666667","98","38.56666666666667","4.033701797934013","0.030081127789772108","138886.43270648317","4043.3535124523464","0.9368510229292542"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","62","0.8200000000000001","0.2267628257324133","0","49.999999999999986","27.5693984468508","27.5693984468508","0.4637174041295951","0.4637174041295951","44.31284988112021","1633.8034300457698","0","0","62","0","0.011663792614721403","48028.62748672006","1053.0125490018154","0.7753393152826349"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","75","0.648","0.01169801944323309","<RuntimePrimitiveException>","143.81820252296","10.935485519996895","10.935485519996895","0.24689506364618385","0.24689506364618385","59.81302123037117","3147.7318413586718","0.06666666666666667","100","39.3","4.251906586344948","0.030373513823451714","140351.30462288737","4106.155259968621","0.9373461343242329"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","63","0.8200000000000001","0.22633816817644234","0","49.999999999999986","28.007879374011004","28.007879374011004","0.44661406902007816","0.44661406902007816","45.06461065665224","1678.8680407024224","0","0","63","0","0.012046576738078678","49934.438550226376","1087.3089126656432","0.7871054537669395"
